ISSCAAP,TAXOCODE,3A_CODE,Scientific_name,English_name,Family,Order
24,1210505902,CLE,Clupeonella engrauliformis,Anchovy sprat,Clupeidae,CLUPEIFORMES
24,1210505903,CLG,Clupeonella grimmi,Southern Caspian sprat,Clupeidae,CLUPEIFORMES
24,12105059XX,CWA,Clupeonella spp,Black-Caspian Sea sprats nei,Clupeidae,CLUPEIFORMES
24,1210506001,DOD,Konosirus punctatus,Dotted gizzard shad,Clupeidae,CLUPEIFORMES
35,1210506301,LCP,Lile piquitinga,Atlantic piquitinga,Clupeidae,CLUPEIFORMES
35,1210506302,LCS,Lile stolifera,Pacific piquitinga,Clupeidae,CLUPEIFORMES
35,1210506401,PIL,Sardina pilchardus,European pilchard(=Sardine),Clupeidae,CLUPEIFORMES
24,1210506501,CGR,Gilchristella aestuarius,Gilchrist's round herring,Clupeidae,CLUPEIFORMES
35,1210506601,SPR,Sprattus sprattus,European sprat,Clupeidae,CLUPEIFORMES
35,1210506602,FAS,Sprattus fuegensis,Falkland sprat,Clupeidae,CLUPEIFORMES
35,1210506702,MES,Ethmidium maculatum,Pacific menhaden,Clupeidae,CLUPEIFORMES
35,1210507201,HES,Herklotsichthys quadrimaculat.,Bluestripe herring,Clupeidae,CLUPEIFORMES
35,1210507202,HKD,Herklotsichthys dispilonotus,Blacksaddle herring,Clupeidae,CLUPEIFORMES
35,1210507203,HKG,Herklotsichthys gotoi,Goto's herring,Clupeidae,CLUPEIFORMES
35,1210507204,HKL,Herklotsichthys lossei,Gulf herring,Clupeidae,CLUPEIFORMES
35,1210507301,EST,Escualosa thoracata,White sardine,Clupeidae,CLUPEIFORMES
13,1210507601,LTM,Limnothrissa miodon,Lake Tanganyika sardine,Clupeidae,CLUPEIFORMES
35,1210507801,CKI,Strangomera bentincki,Araucanian herring,Clupeidae,CLUPEIFORMES
24,1210507901,PLP,Platanichthys platana,River Plate sprat,Clupeidae,CLUPEIFORMES
35,1210508001,RTA,Ramnogaster arcuata,Jenyns's sprat,Clupeidae,CLUPEIFORMES
13,1210508101,PCD,Potamalosa richmondia,Australian freshwater herring,Clupeidae,CLUPEIFORMES
35,1210508301,SRB,Spratellomorpha bianalis,Two-finned round herring,Clupeidae,CLUPEIFORMES
35,1210508501,CDM,Dayella malabarica,Day's round herring,Clupeidae,CLUPEIFORMES
13,1210508601,THN,Thrattidion noctivagus,Sanaga pygmy herring,Clupeidae,CLUPEIFORMES
24,1210508701,CDK,Laeviscutella dekimpei,Roundbelly pellonuline,Clupeidae,CLUPEIFORMES
13,1210508801,SRL,Sierrathrissa leonensis,West African pygmy herring,Clupeidae,CLUPEIFORMES
13,1210508901,MCX,Microthrissa royauxi,Royal sprat,Clupeidae,CLUPEIFORMES
13,1210509001,PTU,Potamothrissa acutirostris,Sharpnosed sawtooth pellonul.,Clupeidae,CLUPEIFORMES
13,1210509101,PCM,Poecilothrissa moeruensis,Lake Mweru sprat,Clupeidae,CLUPEIFORMES
13,1210509201,CNR,Nannothrissa parva,Lake Tumba dwarf sprat,Clupeidae,CLUPEIFORMES
13,1210509301,CUR,Clupeichthys aesarnensis,Thai river sprat,Clupeidae,CLUPEIFORMES
13,1210509302,CVU,Clupeichthys goniognathus,Sumatran river sprat,Clupeidae,CLUPEIFORMES
35,1210509401,CEF,Ehirava fluviatilis,Malabar sprat,Clupeidae,CLUPEIFORMES
13,1210509501,CGS,Congothrissa gossei,Smoothbelly pellonuline,Clupeidae,CLUPEIFORMES
13,1210509601,SUM,Sauvagella madagascariensis,Madagascar round herring,Clupeidae,CLUPEIFORMES
35,1210509701,HPV,Hyperlophus vittatus,Sandy sprat,Clupeidae,CLUPEIFORMES
35,12105XXXXX,CLP,Clupeidae,"Herrings, sardines nei",Clupeidae,CLUPEIFORMES
13,12105XXXXX033,DAG,"Stolothrissa, Limnothrissa spp",Dagaas,Clupeidae,CLUPEIFORMES
35,1210600201,ANE,Engraulis encrasicolus,European anchovy,Engraulidae,CLUPEIFORMES
35,1210600202,JAN,Engraulis japonicus,Japanese anchovy,Engraulidae,CLUPEIFORMES
35,1210600206,ANA,Engraulis anchoita,Argentine anchovy,Engraulidae,CLUPEIFORMES
35,1210600207,NPA,Engraulis mordax,Californian anchovy,Engraulidae,CLUPEIFORMES
35,1210600208,VET,Engraulis ringens,Anchoveta(=Peruvian anchovy),Engraulidae,CLUPEIFORMES
35,1210600212,ANC,Engraulis capensis,Southern African anchovy,Engraulidae,CLUPEIFORMES
35,12106002XX,ENR,Engraulis spp,Anchovies nei,Engraulidae,CLUPEIFORMES
13,1210600501,EAS,Amazonsprattus scintilla,Rio Negro pygmy anchovy,Engraulidae,CLUPEIFORMES
35,1210600701,END,Encrasicholina devisi,Devis' anchovy,Engraulidae,CLUPEIFORMES
35,1210600702,ECT,Encrasicholina heteroloba,Shorthead anchovy,Engraulidae,CLUPEIFORMES
35,1210600703,STL,Encrasicholina punctifer,Buccaneer anchovy,Engraulidae,CLUPEIFORMES
13,1210600801,EJJ,Jurengraulis juruensis,Jurua anchovy,Engraulidae,CLUPEIFORMES
24,1210601301,EPM,Papuengraulis micropinna,Littlefin anchovy,Engraulidae,CLUPEIFORMES
35,1210601501,AVA,Cetengraulis edentulus,Atlantic anchoveta,Engraulidae,CLUPEIFORMES
35,1210601503,VEP,Cetengraulis mysticetus,Pacific anchoveta,Engraulidae,CLUPEIFORMES
35,1210602001,EAA,Anchoa argentivittata,Regan's anchovy,Engraulidae,CLUPEIFORMES
35,1210602002,EAR,Anchoa curta,Short anchovy,Engraulidae,CLUPEIFORMES
35,1210602003,EAM,Anchoa marinii,Marini's anchovy,Engraulidae,CLUPEIFORMES
35,1210602004,EAC,Anchoa choerostoma,Bermuda anchovy,Engraulidae,CLUPEIFORMES
35,1210602005,EAN,Anchoa nasus,Longnose anchovy,Engraulidae,CLUPEIFORMES
35,1210602006,EAE,Anchoa eigenmannia,Eigenmann's anchovy,Engraulidae,CLUPEIFORMES
35,1210602007,EAI,Anchoa ischana,Slender anchovy,Engraulidae,CLUPEIFORMES
35,1210602008,EAJ,Anchoa januaria,Rio anchovy,Engraulidae,CLUPEIFORMES
35,1210602010,EAP,Anchoa panamensis,Panama anchovy,Engraulidae,CLUPEIFORMES
35,1210602011,ENP,Anchoa hepsetus,Broad-striped anchovy,Engraulidae,CLUPEIFORMES
35,1210602012,EAF,Anchoa filifera,Longfinger anchovy,Engraulidae,CLUPEIFORMES
35,1210602013,EAO,Anchoa compressa,Deep body anchovy,Engraulidae,CLUPEIFORMES
35,1210602014,EAT,Anchoa pectoralis,Bigfin anchovy,Engraulidae,CLUPEIFORMES
35,1210602015,EAU,Anchoa cubana,Cuban anchovy,Engraulidae,CLUPEIFORMES
35,1210602016,ANB,Anchoa mitchilli,Bay anchovy,Engraulidae,CLUPEIFORMES
35,1210602017,EAL,Anchoa lamprotaenia,Big-eye anchovy,Engraulidae,CLUPEIFORMES
35,1210602018,EAY,Anchoa lyolepis,Shortfinger anchovy,Engraulidae,CLUPEIFORMES
35,1210602020,EAH,Anchoa spinifer,Spicule anchovy,Engraulidae,CLUPEIFORMES
35,1210602021,EAQ,Anchoa tricolor,Piquitinga anchovy,Engraulidae,CLUPEIFORMES
35,1210602022,EAK,Anchoa trinitatis,Trinidad anchovy,Engraulidae,CLUPEIFORMES
35,1210602101,AHC,Anchovia macrolepidota,Bigscale anchovy,Engraulidae,CLUPEIFORMES
35,1210602102,AHU,Anchovia clupeoides,Zabaleta anchovy,Engraulidae,CLUPEIFORMES
35,1210602201,EVN,Anchoviella cayennensis,Cayenne anchovy,Engraulidae,CLUPEIFORMES
13,1210602202,EVA,Anchoviella alleni,Allen's anchovy,Engraulidae,CLUPEIFORMES
35,1210602203,EVE,Anchoviella elongata,Elongate anchovy,Engraulidae,CLUPEIFORMES
35,1210602204,EVB,Anchoviella brevirostris,Snubnose anchovy,Engraulidae,CLUPEIFORMES
24,1210602205,EVL,Anchoviella lepidentostole,Broadband anchovy,Engraulidae,CLUPEIFORMES
13,1210602207,EVG,Anchoviella guianensis,Guyana anchovy,Engraulidae,CLUPEIFORMES
13,1210602210,EVJ,Anchoviella jamesi,James's anchovy,Engraulidae,CLUPEIFORMES
13,1210602211,EVT,Anchoviella nattereri,Natterer's anchovy,Engraulidae,CLUPEIFORMES
13,1210602214,EVV,Anchoviella vaillanti,Vaillant's anchovy,Engraulidae,CLUPEIFORMES
13,12106022XX,EVK,Anchoviella spp,Anchoviellas nei,Engraulidae,CLUPEIFORMES
35,1210602601,ECD,Coilia dussumieri,Goldspotted grenadier anchovy,Engraulidae,CLUPEIFORMES
13,1210602602,ECB,Coilia brachygnathus,Yangtse grenadier anchovy,Engraulidae,CLUPEIFORMES
35,1210602603,ECM,Coilia macrognathos,Longjaw grenadier anchovy,Engraulidae,CLUPEIFORMES
35,1210602604,RAA,Coilia mystus,Osbeck's grenadier anchovy,Engraulidae,CLUPEIFORMES
24,1210602605,ECA,Coilia nasus,Japanese grenadier anchovy,Engraulidae,CLUPEIFORMES
24,1210603802,ELB,Lycengraulis batesii,Bates' sabretooth anchovy,Engraulidae,CLUPEIFORMES
24,1210603804,ANR,Lycengraulis grossidens,Atlantic sabretooth anchovy,Engraulidae,CLUPEIFORMES
24,12106038XX,EZW,Lycengraulis spp,Sabretooth anchovys nei,Engraulidae,CLUPEIFORMES
24,1210603902,ELO,Lycothrissa crocodilus,Sabretoothed thryssa,Engraulidae,CLUPEIFORMES
24,1210604601,ESM,Setipinna melanochir,Dusky-hairfin anchovy,Engraulidae,CLUPEIFORMES
13,1210604602,ESP,Setipinna phasa,Gangetic hairfin anchovy,Engraulidae,CLUPEIFORMES
35,1210604603,ESB,Setipinna breviceps,Shorthead hairfin anchovy,Engraulidae,CLUPEIFORMES
35,1210604604,ESY,Setipinna taty,Scaly hairfin anchovy,Engraulidae,CLUPEIFORMES
24,1210604605,ESU,Setipinna tenuifilis,Common hairfin anchovy,Engraulidae,CLUPEIFORMES
35,1210605001,ESR,Stolephorus commersonii,Commerson's anchovy,Engraulidae,CLUPEIFORMES
35,1210605002,ESA,Stolephorus baganensis,Bagan anchovy,Engraulidae,CLUPEIFORMES
35,1210605003,ESC,Stolephorus chinensis,China anchovy,Engraulidae,CLUPEIFORMES
35,1210605004,ESI,Stolephorus indicus,Indian anchovy,Engraulidae,CLUPEIFORMES
35,1210605005,ESN,Stolephorus insularis,Hardenberg's anchovy,Engraulidae,CLUPEIFORMES
35,1210605006,ESJ,Stolephorus tri,Spined anchovy,Engraulidae,CLUPEIFORMES
35,1210605007,ESW,Stolephorus waitei,Spotty-face anchovy,Engraulidae,CLUPEIFORMES
35,1210605008,EAD,Stolephorus andhraensis,Andhra anchovy,Engraulidae,CLUPEIFORMES
35,1210605009,EBF,Stolephorus brachycephalus,Broadhead anchovy,Engraulidae,CLUPEIFORMES
35,1210605010,EGP,Stolephorus carpentariae,Gulf of Carpenteria anchovy,Engraulidae,CLUPEIFORMES
35,12106050XX,STO,Stolephorus spp,Stolephorus anchovies nei,Engraulidae,CLUPEIFORMES
35,1210605201,EYH,Thryssa hamiltonii,Hamilton's thryssa,Engraulidae,CLUPEIFORMES
35,1210605202,EYV,Thryssa vitrirostris,Orangemouth anchovy,Engraulidae,CLUPEIFORMES
35,1210605203,EYM,Thryssa malabarica,Malabar thryssa,Engraulidae,CLUPEIFORMES
35,1210605204,EYY,Thryssa mystax,Moustached thryssa,Engraulidae,CLUPEIFORMES
35,1210605205,EYP,Thryssa purava,Oblique-jaw thryssa,Engraulidae,CLUPEIFORMES
35,1210605207,EYB,Thryssa baelama,Baelama anchovy,Engraulidae,CLUPEIFORMES
35,1210605208,EYT,Thryssa setirostris,Longjaw thryssa,Engraulidae,CLUPEIFORMES
35,1210605209,EYD,Thryssa dussumieri,Dussumier's thryssa,Engraulidae,CLUPEIFORMES
35,1210605210,EYE,Thryssa encrasicholoides,False baelama anchovy,Engraulidae,CLUPEIFORMES
35,1210605211,EYK,Thryssa kammalensis,Kammal thryssa,Engraulidae,CLUPEIFORMES
24,1210605212,EYS,Thryssa scratchleyi,New Guinea thryssa,Engraulidae,CLUPEIFORMES
35,1210605215,EYW,Thryssa whiteheadi,Whitehead's thryssa,Engraulidae,CLUPEIFORMES
13,1210605216,EYG,Thryssa rastrosa,Fly river thryssa,Engraulidae,CLUPEIFORMES
35,1210605217,EYJ,Thryssa brevicauda,Short-tail thryssa,Engraulidae,CLUPEIFORMES
24,1210606801,EPH,Pterengraulis atherinoides,Wingfin anchovy,Engraulidae,CLUPEIFORMES
35,12106XXXXX,ANX,Engraulidae,"Anchovies, etc. nei",Engraulidae,CLUPEIFORMES
13,1211000101,CDC,Denticeps clupeoides,,Denticipitidae,CLUPEIFORMES
35,1211100201,DOB,Chirocentrus dorab,Dorab wolf-herring,Chirocentridae,CLUPEIFORMES
35,1211100202,CNU,Chirocentrus nudus,Whitefin wolf-herring,Chirocentridae,CLUPEIFORMES
35,12111002XX,DOS,Chirocentrus spp,Wolf-herrings nei,Chirocentridae,CLUPEIFORMES
24,1211200101,PIM,Ilisha megaloptera,Bigeye ilisha,Pristigasteridae,CLUPEIFORMES
24,1211200102,PIE,Ilisha melastoma,Indian ilisha,Pristigasteridae,CLUPEIFORMES
24,1211200103,EIL,Ilisha elongata,Elongate ilisha,Pristigasteridae,CLUPEIFORMES
24,1211200104,PIF,Ilisha filigera,Coromandel ilisha,Pristigasteridae,CLUPEIFORMES
24,1211200107,PIP,Ilisha pristigastroides,Javan ilisha,Pristigasteridae,CLUPEIFORMES
24,1211200110,PIU,Ilisha furthii,Pacific ilisha,Pristigasteridae,CLUPEIFORMES
24,1211200112,ILI,Ilisha africana,West African ilisha,Pristigasteridae,CLUPEIFORMES
24,1211200302,PEQ,Pellona flavipinnis,Yellowfin river pellona,Pristigasteridae,CLUPEIFORMES
24,1211200303,PEO,Pellona ditchela,Indian pellona,Pristigasteridae,CLUPEIFORMES
24,1211200501,PEM,Pliosteostoma lutipinnis,Yellowfin herring,Pristigasteridae,CLUPEIFORMES
24,1211200901,PNR,Neoopisthopterus tropicus,Tropical longfin herring,Pristigasteridae,CLUPEIFORMES
24,1211201001,PHT,Opisthopterus tardoore,Tardoore,Pristigasteridae,CLUPEIFORMES
24,1211201201,PNA,Odontognathus mucronatus,Guiana longfin herring,Pristigasteridae,CLUPEIFORMES
24,1211201401,PRN,Pristigaster cayana,Amazon hatchet herring,Pristigasteridae,CLUPEIFORMES
24,1211201601,PRU,Raconda russeliana,Raconda,Pristigasteridae,CLUPEIFORMES
24,121XXXXXXX019,DCX,Clupeoidei,Diadromous clupeoids nei,,CLUPEIFORMES
35,121XXXXXXX020,CLU,Clupeoidei,Clupeoids nei,,CLUPEIFORMES
25,1220200101,MIL,Chanos chanos,Milkfish,Chanidae,GONORYNCHIFORMES
13,1220300101,KCN,Cromeria nilotica,Naked shellear,Kneriidae,GONORYNCHIFORMES
13,1220300201,KGA,Grasseichthys gabonensis,,Kneriidae,GONORYNCHIFORMES
13,1220300301,KKA,Kneria auriculata,Airbreathing shellear,Kneriidae,GONORYNCHIFORMES
13,1220300401,KPA,Parakneria abbreviata,,Kneriidae,GONORYNCHIFORMES
13,1220400401,GPH,Phractolaemus ansorgii,Hingemouth,Phractolaemidae,GONORYNCHIFORMES
33,1220600101,GGG,Gonorynchus gonorynchus,Beaked salmon,Gonorynchidae,GONORYNCHIFORMES
23,1230100201,SAJ,Acantholingua ohridana,,Salmonidae,SALMONIFORMES
23,1230100401,SAL,Salmo salar,Atlantic salmon,Salmonidae,SALMONIFORMES
23,1230100402,TRS,Salmo trutta,Sea trout,Salmonidae,SALMONIFORMES
23,1230100403,SFC,Salmo carpio,,Salmonidae,SALMONIFORMES
23,1230100404,SFX,Salmo ferox,,Salmonidae,SALMONIFORMES
23,1230100405,SFF,Salmo fibreni,,Salmonidae,SALMONIFORMES
23,1230100406,SFI,Salmo ischchan,Sevan trout,Salmonidae,SALMONIFORMES
23,1230100407,SFM,Salmo marmoratus,,Salmonidae,SALMONIFORMES
23,12301004XX,TRO,Salmo spp,Trouts nei,Salmonidae,SALMONIFORMES
23,1230100801,SVS,Salvethymus svetovidovi,Long-finned charr,Salmonidae,SALMONIFORMES
23,1230100901,ONA,Oncorhynchus aguabonita,Golden trout,Salmonidae,SALMONIFORMES
23,1230100902,PIN,Oncorhynchus gorbuscha,Pink(=Humpback) salmon,Salmonidae,SALMONIFORMES
23,1230100903,CHU,Oncorhynchus keta,Chum(=Keta=Dog) salmon,Salmonidae,SALMONIFORMES
23,1230100904,ONC,Oncorhynchus clarki,Cutthroat trout,Salmonidae,SALMONIFORMES
23,1230100905,CHE,Oncorhynchus masou,Masu(=Cherry) salmon,Salmonidae,SALMONIFORMES
23,1230100906,SOC,Oncorhynchus nerka,Sockeye(=Red) salmon,Salmonidae,SALMONIFORMES
23,1230100907,CHI,Oncorhynchus tshawytscha,Chinook(=Spring=King) salmon,Salmonidae,SALMONIFORMES
23,1230100908,COH,Oncorhynchus kisutch,Coho(=Silver) salmon,Salmonidae,SALMONIFORMES
23,1230100909,TRR,Oncorhynchus mykiss,Rainbow trout,Salmonidae,SALMONIFORMES
23,1230100910,ONH,Oncorhynchus apache,Apache trout,Salmonidae,SALMONIFORMES
23,1230100911,ONY,Oncorhynchus chrysogaster,Mexican golden trout,Salmonidae,SALMONIFORMES
23,1230100912,ONG,Oncorhynchus gilae,Gila trout,Salmonidae,SALMONIFORMES
23,1230100915,ONR,Oncorhynchus rhodurus,,Salmonidae,SALMONIFORMES
23,12301009XX,ORC,Oncorhynchus spp,Pacific salmons nei,Salmonidae,SALMONIFORMES
23,1230101001,SWI,Salvelinus willoughbii,,Salmonidae,SALMONIFORMES
23,1230101002,SVF,Salvelinus fontinalis,Brook trout,Salmonidae,SALMONIFORMES
23,1230101003,SLE,Salvelinus leucomaenis,,Salmonidae,SALMONIFORMES
23,1230101005,ACH,Salvelinus alpinus,Arctic char,Salmonidae,SALMONIFORMES
23,1230101006,VAR,Salvelinus malma,Dolly varden,Salmonidae,SALMONIFORMES
23,1230101007,LAT,Salvelinus namaycush,Lake trout(=Char),Salmonidae,SALMONIFORMES
23,1230101008,SVO,Salvelinus confluentus,Bull trout,Salmonidae,SALMONIFORMES
23,1230101009,SVN,Salvelinus neiva,Neiva,Salmonidae,SALMONIFORMES
23,1230101010,SVP,Salvelinus profundus,,Salmonidae,SALMONIFORMES
23,12301010XX,CHR,Salvelinus spp,Chars nei,Salmonidae,SALMONIFORMES
23,1230101301,SOB,Salmothymus obtusirostris,Adriatic trout,Salmonidae,SALMONIFORMES
23,1230102001,HUI,Hucho ishikawae,,Salmonidae,SALMONIFORMES
23,1230102002,HUC,Hucho hucho,Huchen,Salmonidae,SALMONIFORMES
23,1230102003,HUP,Hucho perryi,Japanese huchen,Salmonidae,SALMONIFORMES
23,1230102401,SBE,Brachymystax lenok,Lenok,Salmonidae,SALMONIFORMES
23,12301XXXXX,SLZ,Salmonidae,Salmonids nei,Salmonidae,SALMONIFORMES
23,1230200501,TLV,Thymallus thymallus,Grayling,Thymallidae,SALMONIFORMES
23,1230200502,TYE,Thymallus brevirostris,Mongolian grayling,Thymallidae,SALMONIFORMES
23,1230200504,TLA,Thymallus arcticus,Arctic grayling,Thymallidae,SALMONIFORMES
23,1230301601,PCA,Plecoglossus altivelis,Ayu sweetfish,Plecoglossidae,SALMONIFORMES
23,1230400101,OAE,Allosmerus elongatus,Whitebait smelt,Osmeridae,SALMONIFORMES
37,1230400201,CAP,Mallotus villosus,Capelin,Osmeridae,SALMONIFORMES
23,1230400301,SME,Osmerus eperlanus,European smelt,Osmeridae,SALMONIFORMES
23,1230400303,SMR,Osmerus mordax,Rainbow smelt,Osmeridae,SALMONIFORMES
23,1230400801,PSM,Hypomesus olidus,Pond smelt,Osmeridae,SALMONIFORMES
23,1230400802,SUS,Hypomesus pretiosus,Surf smelt,Osmeridae,SALMONIFORMES
23,1230400803,HVJ,Hypomesus nipponensis,Japanese smelt,Osmeridae,SALMONIFORMES
23,1230401201,EUL,Thaleichthys pacificus,Eulachon,Osmeridae,SALMONIFORMES
23,1230402301,OSY,Spirinchus thaleichthys,Longfin smelt,Osmeridae,SALMONIFORMES
23,12304XXXXX030,SMX,"Osmerus spp, Hypomesus spp",Smelts nei,Osmeridae,SALMONIFORMES
34,1230501501,ARE,Argentina elongata,,Argentinidae,SALMONIFORMES
34,1230501502,ARO,Argentina kagoshimae,,Argentinidae,SALMONIFORMES
34,1230501503,ARU,Argentina silus,Greater argentine,Argentinidae,SALMONIFORMES
34,1230501504,ARY,Argentina sphyraena,Argentine,Argentinidae,SALMONIFORMES
34,12305015XX,ARG,Argentina spp,Argentines,Argentinidae,SALMONIFORMES
34,1230502901,DES,Glossanodon semifasciatus,Deep-sea smelt,Argentinidae,SALMONIFORMES
34,1230502902,GLI,Glossanodon leioglossus,Smalltoothed argentine,Argentinidae,SALMONIFORMES
34,1230502903,GKY,Glossanodon polli,,Argentinidae,SALMONIFORMES
34,1230601001,BLH,Leuroglossus schmidti,Northern smoothtounge,Bathylagidae,SALMONIFORMES
34,1230601101,BVR,Bathylagoides argyrogaster,Silver deepsea smelt,Bathylagidae,SALMONIFORMES
34,1230601401,BAA,Bathylagus antarcticus,,Bathylagidae,SALMONIFORMES
34,1230601402,BBE,Bathylagus euryops,Goiter blacksmelt,Bathylagidae,SALMONIFORMES
34,1230601403,BBG,Bathylagus gracilis,,Bathylagidae,SALMONIFORMES
34,1230601404,BBO,Bathylagus ochotensis,Eared blacksmelt,Bathylagidae,SALMONIFORMES
34,1230601405,BBP,Bathylagus pacificus,Slender blacksmelt,Bathylagidae,SALMONIFORMES
34,12306014XX,BTY,Bathylagus spp,Blacksmelts,Bathylagidae,SALMONIFORMES
34,12306XXXXX,BVY,Bathylagidae,Deep-sea smelts nei,Bathylagidae,SALMONIFORMES
34,1230700501,MXA,Xenophthalmichthys danae,,Microstomatidae,SALMONIFORMES
34,1230701701,MMI,Microstoma microstoma,Slender argentine,Microstomatidae,SALMONIFORMES
34,1230702601,MNA,Nansenia ardesiaca,,Microstomatidae,SALMONIFORMES
34,1230702602,NSZ,Nansenia antarctica,,Microstomatidae,SALMONIFORMES
34,12307026XX,NAN,Nansenia spp,,Microstomatidae,SALMONIFORMES
23,1230900101,SNJ,Neosalanx jordani,,Salangidae,SALMONIFORMES
23,1230900102,XHK,Neosalanx tangkahkeii,Chinese icefish,Salangidae,SALMONIFORMES
23,1230900201,PRS,Protosalanx hyalocranius,Clearhead icefish,Salangidae,SALMONIFORMES
23,1230901001,SNN,Salanx ariakensis,,Salangidae,SALMONIFORMES
23,1230901002,XSC,Salanx chinensis,Chinese noodlefish,Salangidae,SALMONIFORMES
23,1230902501,SNH,Salangichthys ishikawae,,Salangidae,SALMONIFORMES
23,1230902502,SZM,Salangichthys microdon,Japanese icefish,Salangidae,SALMONIFORMES
23,12309XXXXX,ISZ,Salangidae,Icefishes nei,Salangidae,SALMONIFORMES
23,1231000101,RPE,Prototroctes maraena,Australian grayling,Retropinnidae,SALMONIFORMES
23,1231000201,SKN,Stokellia anisodon,Stokell's smelt,Retropinnidae,SALMONIFORMES
23,1231001901,RRR,Retropinna retropinna,Cucumberfish,Retropinnidae,SALMONIFORMES
23,1231200101,FVE,Coregonus albula,Vendace,Coregonidae,SALMONIFORMES
23,1231200102,PLN,Coregonus lavaretus,European whitefish,Coregonidae,SALMONIFORMES
23,1231200103,HOU,Coregonus oxyrinchus,Houting,Coregonidae,SALMONIFORMES
23,1231200104,CIE,Coregonus fera,,Coregonidae,SALMONIFORMES
23,1231200105,CIH,Coregonus hiemalis,,Coregonidae,SALMONIFORMES
23,1231200108,CIP,Coregonus pollan,Irish pollan,Coregonidae,SALMONIFORMES
23,1231200109,CIG,Coregonus wartmanni,,Coregonidae,SALMONIFORMES
23,1231200110,CIR,Coregonus macrophthalmus,,Coregonidae,SALMONIFORMES
23,1231200112,WHL,Coregonus clupeaformis,Lake(=Common) whitefish,Coregonidae,SALMONIFORMES
23,1231200113,CIS,Coregonus artedi,Lake cisco,Coregonidae,SALMONIFORMES
23,1231200120,CIA,Coregonus autumnalis,Arctic cisco,Coregonidae,SALMONIFORMES
23,1231200121,CIC,Coregonus chadary,Khadary-whitefish,Coregonidae,SALMONIFORMES
23,1231200122,CIY,Coregonus hoyi,Bloater,Coregonidae,SALMONIFORMES
23,1231200123,CIK,Coregonus kiyi,Kiyi,Coregonidae,SALMONIFORMES
23,1231200124,CIN,Coregonus muksun,Muksun,Coregonidae,SALMONIFORMES
23,1231200125,CIQ,Coregonus nasus,Broad whitefish,Coregonidae,SALMONIFORMES
23,1231200126,CII,Coregonus nilssoni,,Coregonidae,SALMONIFORMES
23,1231200127,CIJ,Coregonus peled,Peled,Coregonidae,SALMONIFORMES
23,1231200128,CIZ,Coregonus reighardi,Shortnose cisco,Coregonidae,SALMONIFORMES
23,1231200130,CIW,Coregonus sardinella,Sardine cisco,Coregonidae,SALMONIFORMES
23,1231200131,CIU,Coregonus tugun,Tugun,Coregonidae,SALMONIFORMES
23,1231200132,CIB,Coregonus widegreni,Valaam whitefish,Coregonidae,SALMONIFORMES
23,12312001XX,WHF,Coregonus spp,Whitefishes nei,Coregonidae,SALMONIFORMES
23,1231201101,SDL,Stenodus leucichthys,Sheefish,Coregonidae,SALMONIFORMES
23,1231202101,PCU,Prosopium coulterii,Pygmy whitefish,Coregonidae,SALMONIFORMES
23,1231202102,PCY,Prosopium cylindraceum,Round whitefish,Coregonidae,SALMONIFORMES
23,1231202103,PWI,Prosopium williamsoni,Mountain whitefish,Coregonidae,SALMONIFORMES
34,1231300101,OBE,Bathylychnops exilis,Javelin spookfish,Opisthoproctidae,SALMONIFORMES
34,1231300201,ODB,Dolichopteryx binocularis,,Opisthoproctidae,SALMONIFORMES
34,1231300301,OMQ,Macropinna microstoma,Barreleye,Opisthoproctidae,SALMONIFORMES
34,1231300401,OOI,Opisthoproctus grimaldii,Mirrorbelly,Opisthoproctidae,SALMONIFORMES
34,1231300402,OOL,Opisthoproctus soleatus,Barrel-eye,Opisthoproctidae,SALMONIFORMES
34,1231300501,OYT,Rhynchohyalus natalensis,,Opisthoproctidae,SALMONIFORMES
34,1231300601,OWT,Winteria telescopa,,Opisthoproctidae,SALMONIFORMES
34,1231400101,AQC,Asquamiceps caeruleus,,Alepocephalidae,SALMONIFORMES
